Part Number,Magento Quantity,Total Quantity,Lowest Cost,Highest Cost,Warehouse,Warehouse Cost,Coast,Coast Cost,Perfection,Perfection Cost,Jante,Jante Cost,Road Ready,Road Ready Cost
ALY71477U10,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY71532U20,5,12,139.56,139.56,0,0,12,139.56,0,0,0,0,0,0
ALY71535U,5,88,12.5,12.5,0,0,88,12.5,0,0,0,0,0,0
ALY71535U20,5,64,165.85,165.85,0,0,64,165.85,0,0,0,0,0,0
ALY71542U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY71542U20,5,6,165.85,165.85,0,0,6,165.85,0,0,0,0,0,0
ALY71595U,5,16,12.5,12.5,0,0,16,12.5,0,0,0,0,0,0
ALY71595U20,5,6,165.85,165.85,0,0,6,165.85,0,0,0,0,0,0
ALY71596U,5,12,12.5,12.5,0,0,12,12.5,0,0,0,0,0,0
ALY71603U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY71692U,5,35,12.5,119.0,0,0,22,12.5,13,119.0,0,0,0,0
ALY71712U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY71713U10N,5,13,193.39,193.39,0,0,13,193.39,0,0,0,0,0,0
ALY71716U,5,12,12.5,119.0,0,0,6,12.5,6,119.0,0,0,0,0
ALY71721U,5,15,12.5,119.0,0,0,8,12.5,7,119.0,0,0,0,0
ALY71731U20,5,6,139.56,139.56,0,0,6,139.56,0,0,0,0,0,0
ALY71732U,5,18,12.5,119.0,0,0,7,12.5,11,119.0,0,0,0,0
ALY71733U,5,71,12.5,119.0,0,0,57,12.5,14,119.0,0,0,0,0
ALY71733U20,5,53,165.85,165.85,0,0,53,165.85,0,0,0,0,0,0
ALY71733U20N,5,137,173.93,175.55,0,0,112,173.93,0,0,25,175.55,0,0
ALY71740U,5,23,12.5,119.0,0,0,13,12.5,10,119.0,0,0,0,0
ALY71743U,5,28,12.5,119.0,0,0,18,12.5,10,119.0,0,0,0,0
ALY71746U95,5,5,343.91,343.91,0,0,5,343.91,0,0,0,0,0,0
ALY71749U,5,27,12.5,119.0,0,0,18,12.5,9,119.0,0,0,0,0
ALY71749U20,5,13,165.85,165.85,0,0,13,165.85,0,0,0,0,0,0
ALY71750U,5,10,12.5,12.5,0,0,10,12.5,0,0,0,0,0,0
ALY71750U20,5,16,165.85,165.85,0,0,16,165.85,0,0,0,0,0,0
ALY71758U20,5,6,229.65,229.65,0,0,6,229.65,0,0,0,0,0,0
ALY71759U,5,45,12.5,12.5,0,0,45,12.5,0,0,0,0,0,0
ALY71759U10N,5,391,133.20999999999998,133.20999999999998,0,0,391,133.20999999999998,0,0,0,0,0,0
ALY71760U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY71762U20,5,20,165.85,165.85,0,0,20,165.85,0,0,0,0,0,0
ALY71763U30,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY71781A,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY71781A15,5,5,229.65,229.65,0,0,5,229.65,0,0,0,0,0,0
ALY71781U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY71781U20,5,14,165.85,165.85,0,0,14,165.85,0,0,0,0,0,0
ALY71785U20,5,6,229.65,229.65,0,0,6,229.65,0,0,0,0,0,0
ALY71789U,5,11,12.5,152.0,0,0,6,12.5,5,152.0,0,0,0,0
ALY71791U,5,18,12.5,139.0,0,0,9,12.5,9,139.0,0,0,0,0
ALY71791U16,5,10,139.56,139.56,0,0,10,139.56,0,0,0,0,0,0
ALY71793U,5,76,12.5,152.0,0,0,70,12.5,6,152.0,0,0,0,0
ALY71793U15,5,18,165.85,165.85,0,0,18,165.85,0,0,0,0,0,0
ALY71793U15N,5,38,212.03,212.03,0,0,38,212.03,0,0,0,0,0,0
ALY71793U35,5,6,165.85,165.85,0,0,6,165.85,0,0,0,0,0,0
ALY71796U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY71801U10,5,16,165.85,165.85,0,0,16,165.85,0,0,0,0,0,0
ALY71807U,5,68,12.5,124.0,0,0,52,12.5,16,124.0,0,0,0,0
ALY71807U20,5,24,165.85,165.85,0,0,24,165.85,0,0,0,0,0,0
ALY71818U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY71819U77,5,7,289.08,289.08,0,0,7,289.08,0,0,0,0,0,0
ALY71820U35,5,11,229.65,229.65,0,0,11,229.65,0,0,0,0,0,0
ALY71822U,5,23,12.5,182.0,0,0,7,12.5,16,182.0,0,0,0,0
ALY71826U45,5,5,165.85,165.85,0,0,5,165.85,0,0,0,0,0,0
ALY71827U,5,39,12.5,182.0,0,0,23,12.5,16,182.0,0,0,0,0
ALY71832U20,5,14,229.65,229.65,0,0,14,229.65,0,0,0,0,0,0
ALY71836U20,5,7,229.65,229.65,0,0,7,229.65,0,0,0,0,0,0
ALY71837U,5,10,12.5,12.5,0,0,10,12.5,0,0,0,0,0,0
ALY71868U,5,28,12.5,139.0,0,0,12,12.5,16,139.0,0,0,0,0
ALY72191U,5,10,12.5,12.5,0,0,10,12.5,0,0,0,0,0,0
ALY72198U20,5,7,211.0,229.65,0,0,4,229.65,3,211.0,0,0,0,0
ALY72202U,5,21,12.5,211.0,0,0,13,12.5,8,211.0,0,0,0,0
ALY72203U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY72204U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY72204U20,5,20,229.65,229.65,0,0,20,229.65,0,0,0,0,0,0
ALY72208U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY72213U20,5,5,229.65,229.65,0,0,5,229.65,0,0,0,0,0,0
ALY72234U20,5,7,229.65,229.65,0,0,7,229.65,0,0,0,0,0,0
ALY72243U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY72252U,5,10,12.5,12.5,0,0,10,12.5,0,0,0,0,0,0
ALY72256U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY72258U20,5,5,229.65,229.65,0,0,5,229.65,0,0,0,0,0,0
ALY72300U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY72310U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY72317U,5,11,12.5,12.5,0,0,11,12.5,0,0,0,0,0,0
ALY72317U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY72335U20,5,11,229.65,229.65,0,0,11,229.65,0,0,0,0,0,0
ALY72693U,5,10,12.5,12.5,0,0,10,12.5,0,0,0,0,0,0
ALY72695U,5,14,12.5,12.5,0,0,14,12.5,0,0,0,0,0,0
ALY72699U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY72702U,5,10,12.5,12.5,0,0,10,12.5,0,0,0,0,0,0
ALY72702U20,5,7,165.85,165.85,0,0,7,165.85,0,0,0,0,0,0
ALY72710U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY72711U,5,38,12.5,152.0,0,0,25,12.5,13,152.0,0,0,0,0
ALY72712U20,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY72715U,5,11,12.5,12.5,0,0,11,12.5,0,0,0,0,0,0
ALY72720U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY73668U,5,10,12.5,12.5,0,0,10,12.5,0,0,0,0,0,0
ALY73672U,5,11,12.5,12.5,0,0,11,12.5,0,0,0,0,0,0
ALY73672U78,4,4,289.08,289.08,0,0,4,289.08,0,0,0,0,0,0
ALY73673U,5,21,12.5,152.0,0,0,9,12.5,12,152.0,0,0,0,0
ALY73678U,5,39,12.5,182.0,0,0,31,12.5,8,182.0,0,0,0,0
ALY73678U20,5,8,229.65,229.65,0,0,8,229.65,0,0,0,0,0,0
ALY73678U78,5,12,289.08,289.08,0,0,12,289.08,0,0,0,0,0,0
ALY73681U,5,20,12.5,124.0,0,0,8,12.5,12,124.0,0,0,0,0
ALY73681U78,5,5,289.08,289.08,0,0,5,289.08,0,0,0,0,0,0
ALY73683U,5,12,12.5,12.5,0,0,12,12.5,0,0,0,0,0,0
ALY73684U,5,26,12.5,211.0,0,0,10,12.5,16,211.0,0,0,0,0
ALY73687U,5,13,12.5,12.5,0,0,13,12.5,0,0,0,0,0,0
ALY73691U,5,14,12.5,314.0,0,0,8,12.5,6,314.0,0,0,0,0
ALY73693U,5,24,12.5,12.5,0,0,24,12.5,0,0,0,0,0,0
ALY73693U77,5,11,184.5,184.5,0,0,11,184.5,0,0,0,0,0,0
ALY73694A,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY73694U,5,30,12.5,182.0,0,0,20,12.5,10,182.0,0,0,0,0
ALY73695U,5,24,12.5,182.0,0,0,16,12.5,8,182.0,0,0,0,0
ALY73713U20,5,7,165.85,165.85,0,0,7,165.85,0,0,0,0,0,0
ALY73716B,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY73724U20,5,26,165.85,165.85,0,0,26,165.85,0,0,0,0,0,0
ALY73727U,5,18,12.5,314.0,0,0,10,12.5,8,314.0,0,0,0,0
ALY73730U20,5,16,165.85,211.0,0,0,12,165.85,4,211.0,0,0,0,0
ALY73760U20,5,19,165.85,165.85,0,0,19,165.85,0,0,0,0,0,0
ALY73762U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY73763U,5,104,12.5,152.0,0,0,91,12.5,13,152.0,0,0,0,0
ALY73765U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY73765U95,4,4,343.91,343.91,0,0,4,343.91,0,0,0,0,0,0
ALY73769U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY73782U30,5,22,165.85,165.85,0,0,22,165.85,0,0,0,0,0,0
ALY73783U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY73800U77,5,5,289.08,289.08,0,0,5,289.08,0,0,0,0,0,0
ALY73803U,5,16,12.5,12.5,0,0,16,12.5,0,0,0,0,0,0
ALY73803U30,5,5,229.65,229.65,0,0,5,229.65,0,0,0,0,0,0
ALY74145U,5,17,12.5,12.5,0,0,17,12.5,0,0,0,0,0,0
ALY74146U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY74152U10,5,21,139.56,139.56,0,0,21,139.56,0,0,0,0,0,0
ALY74152U10N,5,62,121.84,121.84,0,0,62,121.84,0,0,0,0,0,0
ALY74157U10N,5,98,223.91,223.91,0,0,98,223.91,0,0,0,0,0,0
ALY74160U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY74162U,5,38,12.5,124.0,0,0,31,12.5,7,124.0,0,0,0,0
ALY74162U20,5,37,139.56,139.56,0,0,37,139.56,0,0,0,0,0,0
ALY74167U,5,90,12.5,12.5,0,0,90,12.5,0,0,0,0,0,0
ALY74167U20,5,49,139.56,139.56,0,0,49,139.56,0,0,0,0,0,0
ALY74168U,5,12,12.5,12.5,0,0,12,12.5,0,0,0,0,0,0
ALY74170U20,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY74171U20,5,29,165.85,165.85,0,0,29,165.85,0,0,0,0,0,0
ALY74171U20N,5,261,187.69,216.67,0,0,236,187.69,0,0,25,216.67,0,0
ALY74182U20,5,10,165.85,165.85,0,0,10,165.85,0,0,0,0,0,0
ALY74185U,5,15,12.5,12.5,0,0,15,12.5,0,0,0,0,0,0
ALY74185U20,5,11,229.65,229.65,0,0,11,229.65,0,0,0,0,0,0
ALY74188U,5,34,12.5,12.5,0,0,34,12.5,0,0,0,0,0,0
ALY74188U20,5,20,165.85,165.85,0,0,20,165.85,0,0,0,0,0,0
ALY74189U20N,5,97,254.69,254.69,0,0,97,254.69,0,0,0,0,0,0
ALY74190U20,5,43,165.85,165.85,0,0,43,165.85,0,0,0,0,0,0
ALY74191U,5,12,12.5,12.5,0,0,12,12.5,0,0,0,0,0,0
ALY74214U,5,16,12.5,152.0,0,0,7,12.5,9,152.0,0,0,0,0
ALY74224U,5,41,12.5,12.5,0,0,41,12.5,0,0,0,0,0,0
ALY74224U20,5,5,165.85,165.85,0,0,5,165.85,0,0,0,0,0,0
ALY74225U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY74229U,5,38,12.5,12.5,0,0,38,12.5,0,0,0,0,0,0
ALY74229U20,5,8,165.85,165.85,0,0,8,165.85,0,0,0,0,0,0
ALY74232U20,5,7,229.65,229.65,0,0,7,229.65,0,0,0,0,0,0
ALY74253U20N,5,34,197.13,246.09,0,0,26,246.09,0,0,8,197.13,0,0
ALY74254U20N,5,85,208.14,240.07,0,0,60,240.07,0,0,25,208.14,0,0
ALY74257U,5,12,12.5,12.5,0,0,12,12.5,0,0,0,0,0,0
ALY74277U,5,11,12.5,12.5,0,0,11,12.5,0,0,0,0,0,0
ALY74277U77,5,22,289.08,289.08,0,0,22,289.08,0,0,0,0,0,0
ALY74287U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY74292U78N,5,90,208.56,208.56,0,0,90,208.56,0,0,0,0,0,0
ALY74326U77,5,6,289.08,289.08,0,0,6,289.08,0,0,0,0,0,0
ALY74328U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY74328U78,5,6,221.33,221.33,0,0,6,221.33,0,0,0,0,0,0
ALY74336U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY74336U20,5,18,229.65,229.65,0,0,18,229.65,0,0,0,0,0,0
ALY74338U30,5,14,229.65,229.65,0,0,14,229.65,0,0,0,0,0,0
ALY74338U30N,5,281,269.77,289.03,0,0,256,289.03,0,0,25,269.77,0,0
ALY74387U,5,16,12.5,12.5,0,0,16,12.5,0,0,0,0,0,0
ALY74387U79,5,5,289.08,289.08,0,0,5,289.08,0,0,0,0,0,0
ALY74565U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY74574U,5,12,12.5,119.0,0,0,7,12.5,5,119.0,0,0,0,0
ALY74575U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY74576A,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY74582U,5,14,12.5,139.0,0,0,6,12.5,8,139.0,0,0,0,0
ALY74591U,5,11,12.5,12.5,0,0,11,12.5,0,0,0,0,0,0
ALY74598U,5,10,12.5,12.5,0,0,10,12.5,0,0,0,0,0,0
ALY74613U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY74617U20,5,29,165.85,165.85,0,0,29,165.85,0,0,0,0,0,0
ALY74622U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY74626U,5,11,12.5,12.5,0,0,11,12.5,0,0,0,0,0,0
ALY74632U,5,113,12.5,124.0,0,0,97,12.5,16,124.0,0,0,0,0
ALY74632U20,5,27,139.56,139.56,0,0,27,139.56,0,0,0,0,0,0
ALY74632U20N,5,44,133.66,169.04,0,0,19,169.04,0,0,25,133.66,0,0
ALY74633U20,5,19,139.56,139.56,0,0,19,139.56,0,0,0,0,0,0
ALY74635U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY74637A20,4,4,139.56,139.56,0,0,4,139.56,0,0,0,0,0,0
ALY74638U,5,22,12.5,12.5,0,0,22,12.5,0,0,0,0,0,0
ALY74638U20,5,66,165.85,165.85,0,0,66,165.85,0,0,0,0,0,0
ALY74639U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY74640U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY74641U,5,44,12.5,124.0,0,0,28,12.5,16,124.0,0,0,0,0
ALY74641U20,5,11,139.56,139.56,0,0,11,139.56,0,0,0,0,0,0
ALY74642U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY74642U45,5,7,165.85,165.85,0,0,7,165.85,0,0,0,0,0,0
ALY74645U,5,11,12.5,12.5,0,0,11,12.5,0,0,0,0,0,0
ALY74645U45,5,8,229.65,229.65,0,0,8,229.65,0,0,0,0,0,0
ALY74645U45N,5,97,188.26,188.26,0,0,97,188.26,0,0,0,0,0,0
ALY74646U45,5,5,165.85,165.85,0,0,5,165.85,0,0,0,0,0,0
ALY74653U,5,25,12.5,12.5,0,0,25,12.5,0,0,0,0,0,0
ALY74653U30,5,8,165.85,165.85,0,0,8,165.85,0,0,0,0,0,0
ALY74653U30N,5,166,162.07,191.29,0,0,159,191.29,0,0,7,162.07,0,0
ALY74654U,5,29,12.5,152.0,0,0,14,12.5,15,152.0,0,0,0,0
ALY74661U,5,24,12.5,139.0,0,0,10,12.5,14,139.0,0,0,0,0
ALY74661U20,5,21,165.85,165.85,0,0,21,165.85,0,0,0,0,0,0
ALY74662U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY74664U,5,11,12.5,12.5,0,0,11,12.5,0,0,0,0,0,0
ALY74668U20,5,5,139.56,139.56,0,0,5,139.56,0,0,0,0,0,0
ALY74671U20,5,5,139.56,139.56,0,0,5,139.56,0,0,0,0,0,0
ALY74675U,5,23,12.5,211.0,0,0,15,12.5,8,211.0,0,0,0,0
ALY74675U35,5,35,165.85,165.85,0,0,35,165.85,0,0,0,0,0,0
ALY74676U,5,14,12.5,12.5,0,0,14,12.5,0,0,0,0,0,0
ALY74677U,5,23,12.5,12.5,0,0,23,12.5,0,0,0,0,0,0
ALY74677U20,5,29,165.85,165.85,0,0,29,165.85,0,0,0,0,0,0
ALY74677U20N,5,103,143.08,173.74,0,0,84,173.74,0,0,19,143.08,0,0
ALY74678A,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY74685U,5,74,12.5,152.0,0,0,58,12.5,16,152.0,0,0,0,0
ALY74685U20,5,35,165.85,165.85,0,0,35,165.85,0,0,0,0,0,0
ALY74686U,5,18,12.5,152.0,0,0,12,12.5,6,152.0,0,0,0,0
ALY74687U,5,10,12.5,12.5,0,0,10,12.5,0,0,0,0,0,0
ALY74688U95,4,4,343.91,343.91,0,0,4,343.91,0,0,0,0,0,0
ALY74689U,5,26,12.5,119.0,0,0,10,12.5,16,119.0,0,0,0,0
ALY74689U20,5,12,139.56,139.56,0,0,12,139.56,0,0,0,0,0,0
ALY74690U20,5,45,165.85,165.85,0,0,45,165.85,0,0,0,0,0,0
ALY74691U,5,12,12.5,12.5,0,0,12,12.5,0,0,0,0,0,0
ALY74691U35,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY74692U20,5,24,139.56,139.56,0,0,24,139.56,0,0,0,0,0,0
ALY74693U,5,114,12.5,152.0,0,0,98,12.5,16,152.0,0,0,0,0
ALY74693U20,5,31,165.85,165.85,0,0,31,165.85,0,0,0,0,0,0
ALY74694U,5,54,12.5,152.0,0,0,38,12.5,16,152.0,0,0,0,0
ALY74694U45,5,14,165.85,165.85,0,0,14,165.85,0,0,0,0,0,0
ALY74696U,5,26,12.5,12.5,0,0,26,12.5,0,0,0,0,0,0
ALY74696U30,5,21,165.85,165.85,0,0,21,165.85,0,0,0,0,0,0
ALY74701A,5,10,12.5,12.5,0,0,10,12.5,0,0,0,0,0,0
ALY74705A,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY74709U35,5,8,165.85,165.85,0,0,8,165.85,0,0,0,0,0,0
ALY74714U20,5,15,165.85,165.85,0,0,15,165.85,0,0,0,0,0,0
ALY74719U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY74719U30,5,10,165.85,165.85,0,0,10,165.85,0,0,0,0,0,0
ALY74729U,5,88,12.5,152.0,0,0,72,12.5,16,152.0,0,0,0,0
ALY74729U20,5,16,165.85,165.85,0,0,16,165.85,0,0,0,0,0,0
ALY74729U30N,5,29,118.19,121.84,0,0,4,121.84,0,0,25,118.19,0,0
ALY74731U20,5,15,229.65,229.65,0,0,15,229.65,0,0,0,0,0,0
ALY74735U20,5,41,229.65,229.65,0,0,41,229.65,0,0,0,0,0,0
ALY74736U45,5,17,229.65,229.65,0,0,17,229.65,0,0,0,0,0,0
ALY74737A,5,11,12.5,12.5,0,0,11,12.5,0,0,0,0,0,0
ALY74737U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY74757U,5,12,12.5,12.5,0,0,12,12.5,0,0,0,0,0,0
ALY74758U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY74760U20,5,31,229.65,229.65,0,0,31,229.65,0,0,0,0,0,0
ALY74782U20,5,16,165.85,165.85,0,0,16,165.85,0,0,0,0,0,0
ALY74783U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY74786U35,5,19,229.65,229.65,0,0,19,229.65,0,0,0,0,0,0
ALY74787U,5,356,12.5,12.5,0,0,356,12.5,0,0,0,0,0,0
ALY74787U35,5,44,165.85,182.0,0,0,40,165.85,4,182.0,0,0,0,0
ALY74800U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY74800U20,5,21,165.85,165.85,0,0,21,165.85,0,0,0,0,0,0
ALY74807U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY75150U,5,28,12.5,12.5,0,0,28,12.5,0,0,0,0,0,0
ALY75150U30,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY75150U40,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY75152U45,5,45,229.65,229.65,0,0,45,229.65,0,0,0,0,0,0
ALY75152U45N,5,34,200.28,215.41,0,0,9,215.41,0,0,25,200.28,0,0
ALY75153U,5,128,12.5,139.0,0,0,112,12.5,16,139.0,0,0,0,0
ALY75153U20,5,29,165.85,165.85,0,0,29,165.85,0,0,0,0,0,0
ALY75154U,5,139,12.5,12.5,0,0,139,12.5,0,0,0,0,0,0
ALY75156U,5,33,12.5,152.0,0,0,22,12.5,11,152.0,0,0,0,0
ALY75156U20,5,28,165.85,165.85,0,0,28,165.85,0,0,0,0,0,0
ALY75157U45,5,22,229.65,229.65,0,0,22,229.65,0,0,0,0,0,0
ALY75159U45,5,6,229.65,229.65,0,0,6,229.65,0,0,0,0,0,0
ALY75160U30,5,11,165.85,165.85,0,0,11,165.85,0,0,0,0,0,0
ALY75162U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY75162U10N,5,46,229.69,234.76,0,0,21,234.76,0,0,25,229.69,0,0
ALY75170U,5,73,12.5,119.0,0,0,57,12.5,16,119.0,0,0,0,0
ALY75170U77N,5,34,248.31,248.31,0,0,34,248.31,0,0,0,0,0,0
ALY75170U78,5,14,221.33,221.33,0,0,14,221.33,0,0,0,0,0,0
ALY75171U35,5,104,165.85,165.85,0,0,104,165.85,0,0,0,0,0,0
ALY75178U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY75184U20,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY75189U,5,43,12.5,12.5,0,0,43,12.5,0,0,0,0,0,0
ALY75189U30,5,53,165.85,165.85,0,0,53,165.85,0,0,0,0,0,0
ALY75190U,5,54,12.5,12.5,0,0,54,12.5,0,0,0,0,0,0
ALY75190U20,5,14,165.85,165.85,0,0,14,165.85,0,0,0,0,0,0
ALY75191U,5,26,12.5,12.5,0,0,26,12.5,0,0,0,0,0,0
ALY75191U30,5,6,165.85,165.85,0,0,6,165.85,0,0,0,0,0,0
ALY75193U,5,21,12.5,12.5,0,0,21,12.5,0,0,0,0,0,0
ALY75193U30,5,12,229.65,229.65,0,0,12,229.65,0,0,0,0,0,0
ALY75193U30N,5,38,201.97,207.59,0,0,13,201.97,0,0,25,207.59,0,0
ALY75195U20,5,25,165.85,165.85,0,0,25,165.85,0,0,0,0,0,0
ALY75199U35N,5,55,194.34,194.83,0,0,30,194.34,0,0,25,194.83,0,0
ALY75201U45N,5,181,182.01,231.61,0,0,156,182.01,0,0,25,231.61,0,0
ALY75202U20,5,7,165.85,165.85,0,0,7,165.85,0,0,0,0,0,0
ALY75207U,5,9,12.5,12.5,0,0,9,12.5,0,0,0,0,0,0
ALY75210U,5,16,12.5,12.5,0,0,16,12.5,0,0,0,0,0,0
ALY75210U45,4,4,165.85,165.85,0,0,4,165.85,0,0,0,0,0,0
ALY75220U20,5,25,165.85,165.85,0,0,25,165.85,0,0,0,0,0,0
ALY75221U10N,5,34,246.36,246.56,0,0,9,246.36,0,0,25,246.56,0,0
ALY75221U45N,5,6441,172.26,248.64,0,0,6416,172.26,0,0,25,248.64,0,0
ALY75222U45N,5,385,195.94,279.02,0,0,360,195.94,0,0,25,279.02,0,0
ALY75234U,5,24,12.5,152.0,0,0,8,12.5,16,152.0,0,0,0,0
ALY75240U,5,253,12.5,139.0,0,0,237,12.5,16,139.0,0,0,0,0
ALY75240U20,5,40,165.85,165.85,0,0,40,165.85,0,0,0,0,0,0
ALY75243U45N,5,35,170.78,197.71,0,0,10,197.71,0,0,25,170.78,0,0
ALY75244U77,5,8,289.08,289.08,0,0,8,289.08,0,0,0,0,0,0
ALY75244U77N,5,39,271.64,273.25,0,0,14,271.64,0,0,25,273.25,0,0
ALY75259U,5,142,12.5,12.5,0,0,142,12.5,0,0,0,0,0,0
ALY75259U45,5,25,165.85,165.85,0,0,25,165.85,0,0,0,0,0,0
ALY75263U,5,50,12.5,12.5,0,0,50,12.5,0,0,0,0,0,0
ALY75263U20,5,6,165.85,165.85,0,0,6,165.85,0,0,0,0,0,0
ALY75264U,5,123,12.5,12.5,0,0,123,12.5,0,0,0,0,0,0
ALY75264U35,5,19,165.85,165.85,0,0,19,165.85,0,0,0,0,0,0
ALY75266U,5,31,12.5,12.5,0,0,31,12.5,0,0,0,0,0,0
ALY75266U20,5,6,229.65,229.65,0,0,6,229.65,0,0,0,0,0,0
ALY85071U,5,18,12.5,12.5,0,0,18,12.5,0,0,0,0,0,0
ALY85071U20,5,6,229.65,229.65,0,0,6,229.65,0,0,0,0,0,0
ALY85095U20,5,8,229.65,229.65,0,0,8,229.65,0,0,0,0,0,0
ALY85107U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY85198U,5,11,12.5,12.5,0,0,11,12.5,0,0,0,0,0,0
ALY85225U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY85225U20,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY85227U20N,5,48,168.04,175.55,0,0,23,168.04,0,0,25,175.55,0,0
ALY85259U,5,16,12.5,12.5,0,0,16,12.5,0,0,0,0,0,0
ALY85362U,5,8,12.5,12.5,0,0,8,12.5,0,0,0,0,0,0
ALY85577U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY85594U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY85753U45,5,19,229.65,229.65,0,0,19,229.65,0,0,0,0,0,0
ALY86015U,5,6,12.5,12.5,0,0,6,12.5,0,0,0,0,0,0
ALY86121U,5,7,12.5,12.5,0,0,7,12.5,0,0,0,0,0,0
ALY86126U30,4,4,229.65,229.65,0,0,4,229.65,0,0,0,0,0,0
ALY86212U20,5,5,229.65,229.65,0,0,5,229.65,0,0,0,0,0,0
ALY86264U,5,10,12.5,12.5,0,0,10,12.5,0,0,0,0,0,0
ALY86347U,5,22,12.5,12.5,0,0,22,12.5,0,0,0,0,0,0
ALY86347U20,5,5,229.65,229.65,0,0,5,229.65,0,0,0,0,0,0
ALY86348U,5,15,12.5,12.5,0,0,15,12.5,0,0,0,0,0,0
